trip_id,member_id,destination,duration_days,cost_usd,activities,start_date_clean
T2102,1796,Cape Town,6,236000,['kayaking'],2023-12-15
T2103,1796,Denver,7,184000,"['safari', 'hiking', 'kayaking']",2022-01-27
T2104,1796,Denver,5,131000,['safari'],2022-07-08
T2105,1796,Phuket,4,596000,"['hiking', 'kayaking', 'safari']",2024-05-30
T2106,1350,Cancun,10,87000,"['beach', 'spa', 'snorkeling']",2025-05-22
T2107,1734,Rome,7,222000,"['spa', 'snorkeling']",2022-02-16
T2108,1734,Cancun,8,92000,"['snorkeling', 'spa']",2021-06-30
T2109,1734,Tokyo,9,117000,"['snorkeling', 'spa', 'beach']",2022-11-03
T2110,1734,Rome,10,321000,"['snorkeling', 'spa']",2025-06-07
T2111,1879,Denver,5,168000,"['safari', 'kayaking', 'hiking']",2025-05-20
T2112,1879,Bali,7,88000,['safari'],2024-05-25
T2113,1879,Cape Town,3,228000,"['hiking', 'safari', 'kayaking']",2022-11-19
T2114,1879,Banff,10,323000,"['kayaking', 'safari']",2025-06-28
T2115,1554,Cape Town,7,240000,['wine tasting'],2024-02-28
T2116,1554,Rome,9,281000,"['shopping', 'wine tasting', 'spa']",2024-08-11
T2117,1385,Rome,4,275000,['snorkeling'],2022-04-30
T2118,1385,Phuket,3,535000,"['spa', 'snorkeling']",2023-03-18
T2119,1936,Cancun,6,83000,"['safari', 'hiking']",2023-11-05
T2120,1936,Cancun,4,87000,['safari'],2024-06-27
T2121,1936,Cancun,9,78000,"['kayaking', 'safari', 'hiking']",2022-09-10
T2122,1936,Cancun,3,87000,['kayaking'],2021-11-18
T2123,1936,Cancun,10,70000,"['hiking', 'safari', 'kayaking']",2023-05-08
T2124,1608,Barcelona,3,179000,"['snorkeling', 'beach', 'spa']",2022-06-15
T2125,1608,Bali,9,104000,"['spa', 'snorkeling']",2022-08-12
T2126,1608,Rome,9,221000,"['beach', 'spa', 'snorkeling']",2022-12-05
T2127,1014,Tokyo,9,96000,['food tour'],2024-12-13
T2128,1375,Tokyo,4,112000,"['cultural show', 'food tour', 'museum tour']",2022-11-26
T2129,1375,Cape Town,9,232000,['food tour'],2024-12-09
T2130,1375,Bali,4,96000,"['museum tour', 'food tour', 'cultural show']",2022-01-04
T2131,1082,Cancun,5,78000,"['hiking', 'safari', 'kayaking']",2024-03-23
T2132,1082,Cancun,8,85000,"['kayaking', 'hiking']",2025-01-15
T2133,1082,Cancun,8,86000,['hiking'],2025-03-30
T2134,1082,Cancun,10,95000,['kayaking'],2021-09-19
T2135,1597,Bali,6,114000,['hiking'],2021-11-24
T2136,1597,Tokyo,9,111000,['safari'],2022-10-16
T2137,1702,Bali,10,121000,['safari'],2024-02-08
T2138,1779,Barcelona,9,173000,"['snorkeling', 'beach', 'spa']",2024-09-19
T2139,1779,Rome,10,279000,"['snorkeling', 'spa']",2022-01-09
T2140,1756,Banff,7,324000,"['safari', 'hiking', 'kayaking']",2025-06-27
T2141,1756,Bali,5,131000,"['safari', 'hiking', 'kayaking']",2023-10-15
T2142,1756,Barcelona,10,158000,['hiking'],2023-01-02
T2143,1756,Tokyo,9,117000,"['safari', 'kayaking', 'hiking']",2022-04-02
T2144,1088,Cancun,7,83000,['beach'],2025-03-11
T2145,1363,Barcelona,10,184000,['hiking'],2024-07-09
T2146,1363,Cape Town,4,312000,"['kayaking', 'hiking']",2022-04-12
T2147,1273,Cancun,8,78000,['hiking'],2022-10-29
T2148,1273,Cancun,8,95000,"['hiking', 'food tour']",2024-08-11
T2149,1652,Barcelona,5,167000,['spa'],2022-08-28
T2150,1652,Barcelona,4,179000,['beach'],2022-10-08
T2151,1652,Bali,4,110000,"['spa', 'snorkeling', 'beach']",2024-04-28
T2152,1652,Bali,10,95000,"['spa', 'snorkeling', 'beach']",2021-12-23
T2153,1652,Cancun,8,66000,"['spa', 'beach', 'snorkeling']",2024-01-30
T2154,1172,Banff,3,258000,"['kayaking', 'safari']",2021-12-06
T2155,1172,Denver,4,162000,"['hiking', 'safari', 'kayaking']",2022-10-18
T2156,1172,Rome,9,293000,"['hiking', 'safari']",2023-12-17
T2157,1559,Banff,7,297000,['hiking'],2023-06-15
T2158,1559,Cancun,7,73000,"['kayaking', 'hiking']",2023-05-11
T2159,1559,Cape Town,8,333000,"['hiking', 'kayaking', 'safari']",2021-07-14
T2160,1559,Banff,9,331000,"['kayaking', 'safari']",2023-06-08
T2161,1103,Cancun,3,77000,['hiking'],2022-05-28
T2162,1103,Bali,7,104000,"['hiking', 'safari']",2023-10-05
T2163,1759,Barcelona,7,186000,"['kayaking', 'hiking']",2021-10-07
T2164,1759,Cape Town,8,291000,"['hiking', 'kayaking', 'safari']",2023-08-21
T2165,1759,Banff,3,327000,['kayaking'],2023-02-10
T2166,1759,Banff,10,269000,['kayaking'],2023-07-20
T2167,1759,Cancun,3,79000,"['hiking', 'safari']",2024-03-01
T2168,1671,Bali,8,124000,"['shopping', 'wine tasting']",2025-02-05
T2169,1671,Cancun,10,69000,"['spa', 'shopping']",2021-07-23
T2170,1671,Bali,8,108000,"['shopping', 'spa', 'wine tasting']",2025-06-22
T2171,1671,Bali,5,92000,"['spa', 'wine tasting']",2022-01-16
T2172,1371,Cancun,10,77000,"['safari', 'kayaking', 'hiking']",2022-02-19
T2173,1371,Rome,6,228000,['safari'],2024-01-31
T2174,1371,Denver,5,186000,['safari'],2022-07-28
T2175,1371,Cape Town,9,241000,"['kayaking', 'safari', 'hiking']",2023-05-16
T2176,1371,Barcelona,4,200000,"['safari', 'kayaking', 'hiking']",2024-02-21
T2177,1045,Barcelona,9,178000,['museum tour'],2025-04-09
T2178,1045,Rome,8,260000,['food tour'],2024-01-18
T2179,1045,Barcelona,10,193000,['cultural show'],2023-05-31
T2180,1045,Cape Town,5,329000,"['cultural show', 'museum tour', 'food tour']",2022-11-17
T2181,1428,Cancun,6,69000,['museum tour'],2025-01-05
T2182,1428,Cancun,6,94000,"['museum tour', 'cultural show', 'food tour']",2021-07-05
T2183,1428,Denver,10,141000,"['museum tour', 'food tour']",2024-04-11
T2184,1428,Tokyo,5,89000,['cultural show'],2022-05-30
T2185,1453,Cape Town,6,323000,"['safari', 'kayaking']",2024-11-04
T2186,1453,Banff,7,249000,"['safari', 'kayaking', 'hiking']",2021-09-26
T2187,1521,Cancun,6,74000,"['hiking', 'kayaking']",2025-01-20
T2188,1521,Cancun,4,78000,['safari'],2025-03-11
T2189,1521,Cancun,9,68000,['kayaking'],2023-01-17
T2190,1521,Cancun,3,71000,['hiking'],2022-08-03
T2191,1521,Cancun,4,89000,"['safari', 'kayaking']",2024-03-08
T2192,1823,Paris,10,487000,['hiking'],2025-03-21
T2193,1823,Paris,5,459000,"['hiking', 'kayaking']",2024-09-13
T2194,1823,Cape Town,3,272000,"['safari', 'hiking', 'kayaking']",2022-04-02
T2195,1730,Rome,4,259000,"['spa', 'beach', 'snorkeling']",2023-11-20
T2196,1011,Denver,4,162000,"['cultural show', 'food tour', 'museum tour']",2023-09-23
T2197,1011,Tokyo,8,97000,"['cultural show', 'food tour', 'museum tour']",2022-05-01
T2198,1011,Bali,5,104000,"['museum tour', 'food tour', 'cultural show']",2022-05-11
T2199,1011,Cancun,10,76000,"['food tour', 'museum tour', 'cultural show']",2024-01-14
T2200,1214,Paris,9,510000,"['hiking', 'kayaking', 'safari']",2024-04-27
T2201,1214,Cape Town,5,275000,"['hiking', 'kayaking', 'safari']",2023-10-20
T2202,1214,Tokyo,10,118000,"['kayaking', 'hiking', 'safari']",2023-04-23
T2203,1344,Cape Town,3,324000,"['safari', 'hiking', 'kayaking']",2023-05-22
T2204,1705,Barcelona,7,166000,['museum tour'],2022-03-06
T2205,1705,Cancun,8,87000,"['cultural show', 'food tour']",2023-05-17
T2206,1705,Bali,9,127000,"['cultural show', 'museum tour', 'food tour']",2022-09-01
T2207,1705,Denver,9,152000,"['museum tour', 'cultural show']",2024-04-29
T2208,1725,Rome,5,291000,"['shopping', 'wine tasting', 'spa']",2022-03-02
T2209,1725,Paris,6,557000,"['spa', 'shopping', 'wine tasting']",2024-12-13
T2210,1725,Phuket,10,481000,['wine tasting'],2024-05-19
T2211,1725,Tokyo,3,108000,"['shopping', 'spa', 'wine tasting']",2022-11-19
T2212,1725,Cape Town,8,316000,"['wine tasting', 'spa']",2023-05-14
T2213,1147,Denver,9,130000,['wine tasting'],2023-01-13
T2214,1299,Banff,10,311000,['safari'],2024-11-12
T2215,1283,Bali,3,99000,['cultural show'],2022-12-10
T2216,1283,Cancun,6,68000,['cultural show'],2021-10-18
T2217,1283,Barcelona,4,147000,"['cultural show', 'food tour', 'museum tour']",2023-02-03
T2218,1750,Tokyo,10,104000,"['kayaking', 'safari', 'hiking']",2025-01-17
T2219,1412,Tokyo,10,111000,['hiking'],2024-12-19
T2220,1634,Tokyo,5,112000,['kayaking'],2022-02-16
T2221,1634,Tokyo,6,86000,"['hiking', 'safari', 'kayaking']",2025-02-17
T2222,1634,Denver,9,177000,['kayaking'],2022-07-03
T2223,1634,Cancun,8,81000,"['safari', 'hiking']",2024-12-08
T2224,1634,Rome,6,315000,['safari'],2025-04-07
T2225,1800,Cancun,6,68000,"['kayaking', 'safari']",2022-06-20
T2226,1800,Bali,5,117000,"['safari', 'hiking', 'kayaking']",2023-01-08
T2227,1800,Denver,10,190000,"['safari', 'hiking']",2024-08-18
T2228,1800,Tokyo,10,118000,['safari'],2023-12-06
T2229,1800,Bali,7,107000,['hiking'],2025-05-28
T2230,1746,Rome,3,237000,"['museum tour', 'cultural show']",2024-03-20
T2231,1746,Cape Town,7,321000,['cultural show'],2025-06-02
T2232,1746,Cancun,4,83000,['cultural show'],2024-02-29
T2233,1746,Cape Town,9,315000,"['museum tour', 'cultural show', 'food tour']",2021-09-26
T2234,1891,Cancun,8,72000,"['kayaking', 'safari']",2022-04-25
T2235,1891,Cancun,5,78000,"['kayaking', 'hiking', 'safari']",2022-02-20
T2236,1740,Tokyo,8,103000,"['safari', 'kayaking', 'hiking']",2024-06-12
T2237,1173,Bali,3,125000,"['spa', 'beach']",2023-10-10
T2238,1916,Bali,5,117000,"['kayaking', 'safari', 'hiking']",2021-12-26
T2239,1916,Barcelona,3,178000,"['hiking', 'kayaking', 'safari']",2025-06-09
T2240,1916,Barcelona,5,169000,['hiking'],2023-09-23
T2241,1916,Barcelona,5,197000,['kayaking'],2024-06-29
T2242,1916,Cancun,10,89000,"['hiking', 'kayaking']",2025-05-06
T2243,1567,Tokyo,5,91000,['food tour'],2022-10-03
T2244,1567,Bali,7,119000,"['food tour', 'museum tour', 'cultural show']",2022-12-20
T2245,1567,Denver,10,185000,"['food tour', 'cultural show']",2022-12-20
T2246,1567,Rome,4,254000,"['food tour', 'cultural show', 'museum tour']",2025-03-20
T2247,1226,Bali,6,101000,['food tour'],2024-10-17
T2248,1226,Denver,9,162000,"['food tour', 'museum tour']",2024-07-25
T2249,1226,Tokyo,6,113000,['food tour'],2023-04-01
T2250,1305,Bali,5,91000,"['kayaking', 'hiking']",2023-12-25
T2251,1031,Barcelona,10,167000,"['hiking', 'museum tour', 'food tour']",2025-04-30
T2252,1523,Cancun,3,81000,"['museum tour', 'cultural show']",2022-11-21
T2253,1523,Bali,3,102000,"['food tour', 'museum tour', 'cultural show']",2024-04-23
T2254,1523,Tokyo,9,86000,['cultural show'],2025-06-25
T2255,1523,Cancun,5,85000,"['food tour', 'cultural show']",2022-04-27
T2256,1523,Bali,5,110000,"['food tour', 'museum tour', 'cultural show']",2022-06-19
T2257,1958,Tokyo,10,81000,['wine tasting'],2024-05-12
T2258,1958,Cancun,10,89000,"['shopping', 'wine tasting']",2024-05-10
T2259,1958,Bali,9,88000,"['spa', 'shopping', 'wine tasting']",2021-09-01
T2260,1958,Bali,7,112000,"['shopping', 'wine tasting']",2022-02-15
T2261,1958,Tokyo,6,83000,['shopping'],2022-03-18
T2262,1600,Bali,7,102000,"['museum tour', 'food tour', 'hiking']",2022-01-03
T2263,1285,Tokyo,6,81000,"['spa', 'snorkeling', 'beach']",2021-10-28
T2264,1285,Rome,8,215000,['spa'],2022-06-01
T2265,1285,Cape Town,5,238000,"['spa', 'beach']",2023-05-04
T2266,1285,Cancun,9,68000,"['beach', 'spa', 'snorkeling']",2023-08-12
T2267,1479,Denver,9,190000,"['hiking', 'safari', 'kayaking']",2023-12-12
T2268,1625,Bali,8,127000,['food tour'],2022-06-04
T2269,1625,Barcelona,8,204000,"['food tour', 'museum tour']",2024-02-22
T2270,1918,Rome,4,283000,"['snorkeling', 'spa']",2021-08-30
T2271,1918,Tokyo,7,114000,"['beach', 'spa']",2022-12-04
T2272,1918,Tokyo,6,115000,"['beach', 'snorkeling']",2024-01-27
T2273,1918,Bali,4,111000,"['spa', 'beach']",2023-05-02
T2274,1933,Denver,3,170000,"['wine tasting', 'spa']",2021-12-04
T2275,1933,Banff,4,271000,"['shopping', 'spa', 'wine tasting']",2022-10-01
T2276,1933,Bali,10,102000,['spa'],2023-09-25
T2277,1933,Rome,9,268000,['shopping'],2023-02-21
T2278,1116,Tokyo,8,118000,"['hiking', 'kayaking']",2022-12-29
T2279,1949,Bali,10,96000,['safari'],2022-09-14
T2280,1949,Barcelona,4,203000,"['safari', 'kayaking']",2025-01-08
T2281,1949,Barcelona,4,176000,['kayaking'],2022-08-30
T2282,1949,Tokyo,10,98000,['safari'],2025-01-14
T2283,1949,Denver,8,149000,"['kayaking', 'hiking']",2022-01-17
T2284,1629,Rome,6,224000,"['snorkeling', 'spa', 'beach']",2023-12-01
T2285,1629,Denver,6,158000,"['beach', 'snorkeling']",2024-01-28
T2286,1361,Cancun,7,88000,"['kayaking', 'hiking']",2021-10-14
T2287,1361,Tokyo,8,96000,"['safari', 'kayaking', 'hiking']",2023-06-11
T2288,1361,Bali,5,112000,"['safari', 'hiking', 'kayaking']",2024-12-07
T2289,1361,Bali,8,103000,['kayaking'],2023-09-30
T2290,1361,Bali,6,102000,['safari'],2023-04-16
T2291,1095,Denver,7,187000,"['snorkeling', 'spa']",2022-02-27
T2292,1095,Tokyo,6,91000,"['beach', 'snorkeling']",2023-04-28
T2293,1261,Bali,7,118000,"['safari', 'hiking']",2024-05-19
T2294,1261,Barcelona,4,150000,"['kayaking', 'safari', 'hiking']",2023-01-31
T2295,1261,Rome,9,284000,"['safari', 'hiking']",2022-03-16
T2296,1261,Rome,9,318000,['kayaking'],2024-02-13
T2297,1261,Barcelona,4,151000,"['safari', 'hiking']",2024-08-08
T2298,1640,Bali,3,108000,"['hiking', 'kayaking', 'safari']",2023-06-23
T2299,1640,Bali,7,117000,"['safari', 'kayaking']",2024-11-01
T2300,1640,Bali,10,92000,"['hiking', 'safari', 'kayaking']",2024-12-04
T2301,1640,Bali,9,89000,"['kayaking', 'safari']",2022-06-06
T2302,1640,Bali,7,91000,"['safari', 'hiking']",2022-04-04
T2303,1507,Denver,5,157000,"['spa', 'beach', 'snorkeling']",2024-01-02
T2304,1507,Tokyo,8,89000,"['spa', 'snorkeling', 'beach']",2023-08-25
T2305,1507,Denver,10,163000,"['spa', 'snorkeling']",2024-07-13
T2306,1579,Phuket,4,532000,['hiking'],2022-10-31
T2307,1579,Barcelona,5,211000,"['food tour', 'hiking', 'museum tour']",2025-04-02
T2308,1579,Banff,3,278000,"['hiking', 'museum tour']",2024-02-22
T2309,1509,Cancun,6,66000,"['safari', 'kayaking']",2022-08-27
T2310,1102,Rome,5,282000,"['safari', 'hiking', 'kayaking']",2024-09-23
T2311,1102,Bali,3,99000,"['hiking', 'kayaking']",2021-12-20
T2312,1102,Cancun,5,83000,"['hiking', 'safari', 'kayaking']",2023-06-14
T2313,1102,Tokyo,10,104000,"['safari', 'hiking', 'kayaking']",2021-12-26
T2314,1102,Rome,7,252000,"['hiking', 'safari', 'kayaking']",2024-03-14
T2315,1062,Rome,5,224000,"['kayaking', 'hiking', 'safari']",2025-06-10
T2316,1062,Bali,9,128000,"['kayaking', 'hiking', 'safari']",2022-02-09
T2317,1062,Denver,7,174000,"['hiking', 'kayaking', 'safari']",2022-05-24
T2318,1062,Rome,3,286000,['kayaking'],2022-12-16
T2319,1204,Rome,8,216000,"['kayaking', 'safari']",2023-05-06
T2320,1204,Banff,10,316000,['hiking'],2022-04-15
T2321,1204,Banff,6,296000,"['safari', 'hiking']",2023-08-03
T2322,1204,Denver,5,193000,['kayaking'],2022-08-02
T2323,1483,Cancun,9,89000,['safari'],2025-05-05
T2324,1483,Paris,7,528000,['kayaking'],2022-07-31
T2325,1483,Banff,10,295000,"['kayaking', 'safari']",2023-10-27
T2326,1483,Rome,8,269000,"['kayaking', 'safari']",2021-12-29
T2327,1691,Rome,10,228000,"['wine tasting', 'shopping', 'spa']",2022-02-04
T2328,1691,Denver,10,139000,"['wine tasting', 'spa', 'shopping']",2025-02-21
T2329,1184,Tokyo,9,115000,['cultural show'],2025-02-22
T2330,1683,Phuket,8,527000,"['spa', 'wine tasting']",2022-03-04
T2331,1683,Banff,3,299000,"['spa', 'wine tasting', 'shopping']",2021-09-01
T2332,1683,Banff,9,231000,"['wine tasting', 'spa', 'shopping']",2023-12-04
T2333,1683,Barcelona,7,149000,"['wine tasting', 'shopping']",2024-12-15
T2334,1924,Denver,5,172000,['safari'],2025-03-31
T2335,1924,Tokyo,10,103000,['hiking'],2023-08-10
T2336,1924,Paris,3,452000,['hiking'],2025-03-28
T2337,1924,Bali,8,96000,"['kayaking', 'safari', 'hiking']",2023-08-03
T2338,1091,Bali,4,107000,"['cultural show', 'museum tour', 'food tour']",2024-04-17
T2339,1091,Phuket,3,476000,"['food tour', 'museum tour']",2022-11-25
T2340,1091,Cancun,6,83000,"['cultural show', 'museum tour', 'food tour']",2021-12-21
T2341,1091,Rome,8,276000,"['museum tour', 'food tour', 'cultural show']",2024-01-06
T2342,1947,Barcelona,4,146000,"['kayaking', 'hiking']",2022-02-09
T2343,1947,Cape Town,9,242000,"['kayaking', 'safari', 'hiking']",2024-10-04
T2344,1947,Bali,9,126000,"['safari', 'hiking', 'kayaking']",2023-06-27
T2345,1947,Banff,4,305000,"['kayaking', 'hiking', 'safari']",2023-03-08
T2346,1947,Cancun,3,90000,"['hiking', 'kayaking']",2024-10-08
T2347,1713,Cancun,5,93000,"['spa', 'wine tasting', 'shopping']",2024-10-20
T2348,1713,Cancun,10,94000,"['shopping', 'wine tasting', 'spa']",2023-11-05
T2349,1776,Barcelona,9,204000,"['food tour', 'museum tour', 'hiking']",2025-06-07
T2350,1776,Banff,7,253000,['food tour'],2025-05-24
T2351,1776,Bali,8,116000,['food tour'],2023-09-14
T2352,1901,Tokyo,8,90000,['safari'],2023-04-03
T2353,1735,Cape Town,8,240000,['beach'],2022-01-09
T2354,1735,Banff,4,332000,['spa'],2024-06-15
T2355,1735,Rome,7,305000,['beach'],2025-03-25
T2356,1735,Bali,6,126000,"['beach', 'spa', 'snorkeling']",2023-06-22
T2357,1411,Banff,9,276000,"['hiking', 'kayaking']",2024-11-15
T2358,1411,Rome,8,225000,"['safari', 'kayaking', 'hiking']",2022-04-14
T2359,1411,Barcelona,9,159000,['kayaking'],2023-08-22
T2360,1411,Tokyo,9,116000,"['kayaking', 'hiking', 'safari']",2023-11-08
T2361,1411,Rome,8,289000,['safari'],2025-05-13
T2362,1346,Denver,5,147000,"['food tour', 'museum tour', 'cultural show']",2023-07-25
T2363,1346,Cancun,6,94000,"['museum tour', 'cultural show']",2024-07-12
T2364,1346,Barcelona,9,148000,['food tour'],2021-07-02
T2365,1582,Cancun,10,83000,"['spa', 'beach', 'snorkeling']",2025-04-05
T2366,1582,Denver,5,146000,['snorkeling'],2023-10-11
T2367,1582,Tokyo,3,90000,"['snorkeling', 'beach', 'spa']",2023-10-25
T2368,1582,Tokyo,5,86000,"['spa', 'beach', 'snorkeling']",2022-03-31
T2369,1582,Tokyo,7,108000,"['snorkeling', 'beach', 'spa']",2023-09-11
T2370,1819,Cape Town,10,289000,"['spa', 'shopping']",2022-05-08
T2371,1819,Bali,4,130000,['spa'],2021-11-29
T2372,1819,Banff,7,297000,['wine tasting'],2023-05-20
T2373,1029,Cancun,10,91000,"['kayaking', 'safari', 'hiking']",2024-07-15
T2374,1029,Paris,7,475000,"['safari', 'hiking']",2024-01-02
T2375,1029,Denver,7,136000,"['kayaking', 'hiking']",2022-02-20
T2376,1054,Cancun,7,86000,"['beach', 'spa']",2022-07-16
T2377,1054,Tokyo,10,87000,"['spa', 'beach', 'snorkeling']",2022-08-30
T2378,1054,Barcelona,6,189000,['snorkeling'],2024-07-08
T2379,1054,Denver,5,146000,"['beach', 'spa', 'snorkeling']",2023-08-10
T2380,1495,Tokyo,9,100000,"['hiking', 'food tour']",2022-07-14
T2381,1495,Cape Town,8,312000,['food tour'],2022-06-08
T2382,1039,Bali,9,118000,"['kayaking', 'safari', 'hiking']",2023-01-16
T2383,1039,Cancun,9,85000,"['safari', 'hiking', 'kayaking']",2022-07-19
T2384,1039,Bali,7,93000,['safari'],2025-03-31
T2385,1039,Barcelona,8,184000,"['hiking', 'safari', 'kayaking']",2023-09-21
T2386,1039,Denver,9,183000,"['hiking', 'safari']",2024-11-21
T2387,1157,Bali,4,109000,"['hiking', 'kayaking', 'safari']",2021-08-18
T2388,1157,Cancun,9,75000,"['kayaking', 'hiking']",2024-09-07
T2389,1798,Barcelona,4,161000,"['shopping', 'spa', 'wine tasting']",2024-02-05
T2390,1798,Denver,3,156000,"['shopping', 'spa']",2023-12-01
T2391,1798,Cancun,9,69000,"['spa', 'shopping']",2023-08-09
T2392,1798,Barcelona,8,148000,['spa'],2022-05-16
T2393,1146,Cancun,9,96000,"['safari', 'hiking']",2023-04-03
T2394,1146,Cancun,8,81000,"['safari', 'hiking']",2021-08-08
T2395,1221,Paris,6,561000,"['hiking', 'kayaking']",2023-12-15
T2396,1221,Tokyo,4,83000,"['kayaking', 'hiking']",2022-01-05
T2397,1221,Bali,10,104000,"['hiking', 'kayaking', 'safari']",2023-09-03
T2398,1221,Cancun,5,69000,['kayaking'],2023-11-26
T2399,1221,Barcelona,6,155000,"['hiking', 'kayaking']",2022-02-15
T2400,1940,Cancun,4,88000,"['spa', 'wine tasting']",2023-05-01
T2401,1940,Tokyo,5,118000,"['wine tasting', 'shopping']",2025-05-02
T2402,1940,Denver,10,192000,"['wine tasting', 'spa', 'shopping']",2023-08-07
T2403,1940,Denver,3,176000,"['wine tasting', 'shopping']",2025-02-23
T2404,1944,Cancun,6,81000,['cultural show'],2025-01-08
T2405,1944,Tokyo,8,94000,"['museum tour', 'food tour', 'cultural show']",2023-11-06
T2406,1607,Cancun,5,94000,"['food tour', 'museum tour', 'hiking']",2025-05-24
T2407,1607,Denver,7,189000,['food tour'],2023-07-29
T2408,1765,Paris,3,596000,"['hiking', 'safari', 'kayaking']",2023-10-27
T2409,1394,Barcelona,6,188000,['safari'],2021-11-28
T2410,1052,Rome,10,253000,['snorkeling'],2024-03-31
T2411,1052,Rome,4,301000,"['spa', 'beach', 'snorkeling']",2022-03-27
T2412,1052,Phuket,3,578000,"['snorkeling', 'beach', 'spa']",2023-12-31
T2413,1052,Barcelona,10,146000,"['beach', 'snorkeling']",2022-07-24
T2414,1052,Bali,3,95000,"['spa', 'beach', 'snorkeling']",2023-02-26
T2415,1952,Cancun,8,76000,"['spa', 'beach']",2023-07-27
T2416,1952,Cancun,7,88000,"['spa', 'beach']",2022-07-08
T2417,1952,Tokyo,6,115000,['spa'],2025-02-19
T2418,1571,Bali,8,109000,"['kayaking', 'hiking', 'safari']",2025-06-09
T2419,1571,Cancun,6,87000,"['kayaking', 'safari']",2021-12-21
T2420,1571,Cancun,7,80000,"['safari', 'hiking', 'kayaking']",2025-02-13
T2421,1571,Bali,6,104000,"['hiking', 'safari', 'kayaking']",2022-02-24
T2422,1571,Tokyo,8,118000,"['hiking', 'kayaking', 'safari']",2023-06-20
T2423,1359,Tokyo,10,114000,['cultural show'],2022-11-08
T2424,1359,Cancun,10,75000,['food tour'],2025-03-30
T2425,1512,Cancun,5,87000,"['museum tour', 'food tour', 'hiking']",2025-02-26
T2426,1512,Denver,9,147000,['museum tour'],2024-06-21
T2427,1402,Barcelona,4,166000,"['kayaking', 'safari', 'hiking']",2022-03-31
T2428,1402,Rome,3,223000,['safari'],2023-04-20
T2429,1867,Rome,8,247000,"['hiking', 'museum tour']",2024-04-11
T2430,1421,Barcelona,7,212000,"['spa', 'snorkeling', 'beach']",2022-07-12
T2431,1421,Cape Town,4,249000,['spa'],2021-10-19
T2432,1421,Barcelona,7,212000,"['beach', 'snorkeling']",2023-12-21
T2433,1421,Denver,9,192000,['beach'],2024-11-02
T2434,1448,Cancun,8,74000,['spa'],2025-02-02
T2435,1448,Tokyo,10,101000,['wine tasting'],2021-11-29
T2436,1448,Bali,3,123000,"['wine tasting', 'spa']",2021-10-31
T2437,1448,Barcelona,7,146000,"['shopping', 'spa', 'wine tasting']",2022-08-09
T2438,1448,Tokyo,10,116000,"['wine tasting', 'shopping']",2025-04-20
