trip_id,member_id,destination,start_date,duration_days,cost_usd,activities
T3043,1256,Banff,"January 20, 2025",6,269000,"snorkeling, beach"
T3044,1256,Banff,"May 30, 2025",6,233000,"spa, snorkeling, beach"
T3045,1182,Tokyo,"January 16, 2023",5,115000,"food tour, hiking"
T3046,1182,Bali,"November 22, 2021",5,102000,"food tour, museum tour"
T3047,1182,Tokyo,06/20/2024,4,103000,"museum tour, food tour, hiking"
T3048,1617,Denver,2022-11-18,3,187000,"spa, shopping, wine tasting"
T3049,1617,Bali,"July 26, 2023",10,123000,wine tasting
T3050,1617,Bali,06/11/2025,3,110000,"shopping, spa"
T3051,1300,Cape Town,2025-03-29,4,271000,food tour
T3052,1300,Barcelona,03/29/2023,8,169000,museum tour
T3053,1300,Bali,2023-01-20,7,124000,"cultural show, food tour, museum tour"
T3054,1300,Rome,"June 21, 2022",9,310000,"museum tour, food tour"
T3055,1300,Barcelona,"September 14, 2023",6,195000,"food tour, cultural show"
T3056,1690,Tokyo,"October 04, 2021",4,112000,safari
T3057,1690,Bali,08/22/2022,10,107000,"safari, hiking"
T3058,1690,Bali,"July 07, 2024",7,130000,"hiking, kayaking"
T3059,1690,Bali,2022-05-20,5,114000,"safari, hiking"
T3060,1770,Barcelona,2021-08-10,9,212000,"food tour, museum tour, hiking"
T3061,1770,Rome,03/09/2022,3,283000,"museum tour, food tour"
T3062,1770,Tokyo,2022-12-07,7,105000,"museum tour, hiking, food tour"
T3063,1770,Tokyo,"August 30, 2023",3,113000,"museum tour, hiking, food tour"
T3064,1770,Banff,2025-06-03,10,251000,"museum tour, hiking, food tour"
T3065,1240,Bali,2021-11-15,3,110000,"kayaking, safari"
T3066,1240,Rome,"January 21, 2022",4,320000,"safari, hiking"
T3067,1240,Bali,11/16/2022,10,108000,"hiking, safari, kayaking"
T3068,1240,Paris,"July 31, 2022",9,403000,"safari, kayaking"
T3069,1240,Barcelona,"April 05, 2023",10,200000,safari
T3070,1230,Cape Town,"November 18, 2023",6,252000,"food tour, museum tour, hiking"
T3071,1230,Cape Town,06/14/2025,7,319000,"museum tour, food tour, hiking"
T3072,1920,Paris,06/19/2022,9,575000,"hiking, kayaking"
T3073,1920,Banff,"May 22, 2022",7,261000,safari
T3074,1920,Denver,2025-06-28,5,132000,"hiking, safari, kayaking"
T3075,1920,Bali,2022-10-20,10,96000,"kayaking, hiking"
T3076,1326,Barcelona,"January 01, 2024",10,179000,"kayaking, safari"
T3077,1326,Paris,2025-06-07,3,511000,"safari, hiking, kayaking"
T3078,1326,Denver,09/17/2021,3,160000,"hiking, safari"
T3079,1326,Barcelona,05/10/2025,8,200000,hiking
T3080,1458,Rome,"September 22, 2023",9,318000,"kayaking, hiking"
T3081,1458,Tokyo,03/19/2023,10,99000,"hiking, safari"
T3082,1458,Cape Town,"March 06, 2023",5,320000,"safari, hiking"
T3083,1458,Cape Town,"May 17, 2023",5,331000,"hiking, safari, kayaking"
T3084,1681,Tokyo,2022-12-09,4,117000,"spa, shopping"
T3085,1681,Phuket,2021-08-17,5,615000,shopping
T3086,1681,Bali,08/03/2023,9,94000,"shopping, wine tasting"
T3087,1681,Phuket,"July 29, 2023",4,474000,"spa, wine tasting"
T3088,1662,Denver,2024-08-08,3,152000,safari
T3089,1662,Bali,2022-10-03,6,121000,"hiking, kayaking, safari"
T3090,1662,Barcelona,"December 29, 2023",5,207000,kayaking
T3091,1662,Tokyo,05/27/2022,7,112000,"hiking, safari"
T3092,1662,Cancun,"August 20, 2023",6,91000,"hiking, kayaking"
T3093,1507,Rome,2023-01-24,9,217000,"beach, snorkeling, spa"
T3094,1507,Barcelona,12/10/2023,8,170000,snorkeling
T3095,1465,Tokyo,"June 18, 2023",6,118000,museum tour
T3096,1465,Cape Town,2025-02-06,3,260000,"cultural show, food tour"
T3097,1465,Denver,"May 17, 2022",3,181000,museum tour
T3098,1163,Denver,2021-09-09,9,157000,"snorkeling, spa, beach"
T3099,1163,Cancun,2025-06-06,4,72000,spa
T3100,1163,Phuket,07/03/2022,5,510000,"beach, spa, snorkeling"
T3101,1163,Paris,2023-01-17,8,446000,"spa, beach, snorkeling"
T3102,1163,Banff,2024-04-25,5,320000,beach
T3103,1167,Barcelona,2022-05-29,6,167000,"shopping, wine tasting"
T3104,1167,Bali,2023-12-29,4,111000,wine tasting
T3105,1167,Cancun,04/02/2022,8,87000,spa
T3106,1167,Rome,2025-03-04,7,316000,"spa, wine tasting, shopping"
T3107,1145,Tokyo,06/13/2025,5,96000,"safari, hiking"
T3108,1145,Barcelona,"November 17, 2022",8,155000,"safari, hiking, kayaking"
T3109,1145,Denver,2024-10-05,10,178000,kayaking
T3110,1206,Bali,"April 19, 2023",8,92000,"hiking, museum tour"
T3111,1206,Bali,2021-12-27,3,125000,"hiking, museum tour, food tour"
T3112,1206,Cancun,2022-03-13,7,75000,"hiking, food tour"
T3113,1500,Cancun,2022-08-19,3,93000,"safari, hiking"
T3114,1500,Cancun,2023-09-30,5,87000,"kayaking, hiking, safari"
T3115,1500,Cancun,10/03/2023,5,92000,"hiking, safari, kayaking"
T3116,1500,Cancun,2022-12-06,5,95000,"safari, hiking, kayaking"
T3117,1500,Cancun,"February 05, 2025",8,83000,kayaking
T3118,1188,Denver,2023-08-17,4,144000,cultural show
T3119,1324,Bali,2022-02-20,4,88000,"spa, wine tasting, shopping"
T3120,1324,Bali,11/03/2022,6,119000,"shopping, wine tasting"
T3121,1324,Phuket,12/28/2021,7,560000,spa
T3122,1324,Barcelona,10/25/2023,10,187000,"spa, wine tasting"
T3123,1324,Cancun,"March 23, 2022",9,93000,"spa, shopping"
T3124,1657,Denver,09/09/2023,3,178000,"hiking, safari, kayaking"
T3125,1657,Barcelona,"January 16, 2025",6,191000,"safari, kayaking, hiking"
T3126,1657,Bali,07/30/2021,6,102000,"kayaking, hiking, safari"
T3127,1657,Barcelona,2022-09-05,6,213000,"kayaking, hiking"
T3128,1657,Barcelona,2022-07-30,3,147000,"safari, kayaking, hiking"
T3129,1745,Cancun,2022-03-22,9,71000,"snorkeling, spa, beach"
T3130,1745,Denver,11/15/2023,8,154000,"beach, spa"
T3131,1745,Rome,03/30/2023,10,242000,"spa, beach, snorkeling"
T3132,1745,Banff,"November 16, 2024",4,313000,"beach, spa, snorkeling"
T3133,1835,Barcelona,01/09/2023,5,185000,kayaking
T3134,1835,Bali,03/11/2025,8,130000,"hiking, safari, kayaking"
T3135,1835,Tokyo,11/11/2021,5,119000,kayaking
T3136,1855,Banff,04/02/2023,3,270000,food tour
T3137,1855,Cape Town,"March 29, 2024",4,281000,"museum tour, food tour"
T3138,1855,Barcelona,"May 04, 2023",4,181000,"hiking, food tour, museum tour"
T3139,1852,Banff,"December 15, 2022",10,315000,"safari, kayaking"
T3140,1852,Denver,"April 17, 2024",6,146000,"safari, kayaking, hiking"
T3141,1852,Phuket,"May 25, 2024",10,586000,"kayaking, hiking, safari"
T3142,1852,Barcelona,"August 01, 2023",6,156000,safari
T3143,1900,Barcelona,2025-04-06,7,189000,wine tasting
T3144,1900,Banff,"October 07, 2024",3,250000,wine tasting
T3145,1900,Banff,09/20/2023,3,252000,spa
T3146,1900,Phuket,06/03/2024,10,545000,"shopping, spa, wine tasting"
T3147,1575,Barcelona,"April 28, 2024",6,154000,"food tour, museum tour"
T3148,1079,Rome,2023-06-04,5,285000,"safari, kayaking, hiking"
T3149,1079,Banff,2025-06-21,5,282000,"hiking, safari, kayaking"
T3150,1814,Cancun,"February 21, 2024",10,94000,"wine tasting, shopping, spa"
T3151,1814,Bali,"August 18, 2021",5,95000,wine tasting
T3152,1687,Tokyo,12/11/2024,9,115000,kayaking
T3153,1687,Barcelona,"September 17, 2024",4,169000,safari
T3154,1687,Denver,2023-06-16,7,185000,"hiking, safari, kayaking"
T3155,1687,Cancun,12/29/2024,4,76000,"safari, kayaking"
T3156,1452,Cancun,06/06/2025,4,74000,museum tour
T3157,1452,Cancun,09/06/2022,3,81000,museum tour
T3158,1452,Cancun,12/17/2022,6,69000,"food tour, cultural show, museum tour"
T3159,1857,Denver,"May 16, 2022",10,166000,"kayaking, hiking"
T3160,1857,Barcelona,2025-05-14,7,183000,"hiking, safari"
T3161,1229,Barcelona,"April 25, 2023",8,213000,hiking
T3162,1229,Denver,"December 01, 2024",6,166000,"kayaking, hiking"
T3163,1229,Denver,2024-06-09,8,136000,"kayaking, safari, hiking"
T3164,1229,Tokyo,2023-03-14,9,119000,safari
T3165,1723,Bali,2022-09-17,10,121000,"hiking, food tour"
T3166,1723,Cape Town,2023-01-12,5,232000,"hiking, food tour, museum tour"
T3167,1782,Tokyo,2023-10-24,5,86000,"snorkeling, beach"
T3168,1100,Denver,10/13/2024,7,172000,food tour
T3169,1290,Cape Town,2025-02-15,8,334000,"spa, wine tasting"
T3170,1290,Banff,03/25/2023,5,299000,"spa, wine tasting"
T3171,1290,Rome,11/05/2021,6,275000,shopping
T3172,1290,Denver,04/12/2024,7,172000,"shopping, wine tasting"
T3173,1444,Tokyo,"April 14, 2023",7,121000,safari
T3174,1444,Rome,01/12/2022,3,278000,"safari, kayaking"
T3175,1444,Paris,12/16/2024,6,473000,hiking
T3176,1444,Banff,2023-10-27,7,235000,"hiking, kayaking"
T3177,1951,Tokyo,2022-03-11,6,98000,"safari, kayaking"
T3178,1053,Tokyo,"October 05, 2022",10,104000,"hiking, safari, kayaking"
T3179,1053,Denver,"June 01, 2022",10,141000,safari
T3180,1391,Tokyo,2021-08-10,10,117000,kayaking
T3181,1391,Rome,08/29/2023,10,216000,"kayaking, hiking, safari"
T3182,1391,Banff,2022-12-01,5,335000,kayaking
T3183,1391,Paris,2025-03-16,6,503000,safari
T3184,1391,Banff,"June 08, 2025",9,314000,kayaking
T3185,1967,Bali,"August 01, 2024",6,117000,hiking
T3186,1967,Tokyo,2024-06-04,9,95000,"kayaking, hiking, safari"
T3187,1967,Tokyo,"April 16, 2025",4,100000,"hiking, kayaking, safari"
T3188,1368,Rome,"June 06, 2022",3,220000,"beach, snorkeling, spa"
T3189,1666,Banff,2025-01-06,6,233000,wine tasting
T3190,1666,Banff,04/10/2023,8,288000,wine tasting
T3191,1666,Rome,08/11/2022,5,258000,"wine tasting, spa"
T3192,1666,Denver,2024-05-17,7,135000,wine tasting
T3193,1251,Cape Town,2023-11-30,10,231000,wine tasting
T3194,1251,Paris,"March 24, 2024",9,538000,"shopping, wine tasting, spa"
T3195,1251,Cancun,2023-02-22,4,89000,"shopping, wine tasting, spa"
T3196,1251,Paris,2024-04-13,7,540000,shopping
T3197,1251,Banff,2022-07-21,9,292000,"shopping, wine tasting"
T3198,1499,Bali,2025-02-22,8,125000,"museum tour, food tour"
T3199,1499,Denver,2022-03-29,5,136000,"food tour, cultural show, museum tour"
T3200,1499,Bali,10/26/2022,3,106000,"museum tour, food tour, cultural show"
T3201,1499,Bali,09/05/2024,7,95000,"food tour, cultural show, museum tour"
T3202,1475,Denver,2024-03-14,9,174000,spa
T3203,1670,Denver,"December 21, 2021",5,180000,cultural show
T3204,1271,Cancun,2024-08-05,6,93000,kayaking
T3205,1044,Rome,"January 01, 2024",5,291000,"hiking, safari, kayaking"
T3206,1044,Cancun,"November 12, 2021",3,69000,kayaking
T3207,1113,Phuket,"April 10, 2022",9,589000,"safari, kayaking"
T3208,1113,Denver,"June 16, 2023",5,156000,"safari, hiking, kayaking"
T3209,1113,Cancun,2025-03-27,9,83000,safari
T3210,1113,Banff,03/25/2024,9,327000,"safari, hiking, kayaking"
T3211,1024,Rome,11/04/2024,7,270000,"safari, kayaking, hiking"
T3212,1211,Bali,"April 23, 2023",8,129000,"museum tour, cultural show, food tour"
T3213,1620,Denver,2023-11-07,9,160000,"kayaking, hiking"
T3214,1620,Cancun,2023-06-10,10,75000,"kayaking, hiking, safari"
T3215,1169,Cancun,2021-11-26,5,74000,"shopping, wine tasting, spa"
T3216,1169,Bali,2022-04-07,7,102000,"shopping, spa, wine tasting"
T3217,1169,Cancun,2024-11-20,4,92000,"shopping, spa"
T3218,1591,Bali,2022-12-20,3,128000,"food tour, hiking"
T3219,1591,Cape Town,"February 05, 2024",7,237000,"food tour, museum tour"
T3220,1591,Bali,02/16/2022,3,131000,hiking
T3221,1591,Rome,11/08/2023,8,277000,"food tour, museum tour"
T3222,1591,Cape Town,12/04/2021,7,263000,food tour
T3223,1974,Phuket,2025-05-28,6,582000,kayaking
T3224,1974,Cape Town,2023-10-29,5,231000,"hiking, safari"
T3225,1974,Banff,09/30/2024,9,322000,"safari, kayaking"
T3226,1596,Paris,2025-06-26,8,436000,"spa, wine tasting"
T3227,1596,Phuket,04/20/2024,10,491000,"shopping, wine tasting, spa"
T3228,1596,Cape Town,2021-07-06,5,278000,spa
T3229,1520,Rome,05/22/2024,4,278000,"food tour, hiking, museum tour"
T3230,1520,Barcelona,2022-03-28,3,163000,"food tour, hiking"
T3231,1520,Bali,"April 26, 2024",10,87000,museum tour
T3232,1032,Banff,2024-12-22,3,298000,"food tour, hiking, museum tour"
T3233,1032,Banff,02/15/2024,10,323000,"museum tour, hiking, food tour"
T3234,1611,Denver,2023-12-14,8,168000,kayaking
T3235,1611,Cancun,2021-11-23,9,90000,"safari, kayaking, hiking"
T3236,1611,Barcelona,"July 21, 2023",9,210000,"kayaking, safari, hiking"
T3237,1109,Banff,03/10/2023,5,273000,"kayaking, hiking"
T3238,1109,Cape Town,11/08/2023,5,249000,"hiking, safari"
T3239,1136,Bali,"October 16, 2022",3,87000,kayaking
T3240,1330,Banff,2022-05-10,7,320000,beach
T3241,1330,Phuket,2024-11-21,9,603000,"beach, spa"
T3242,1330,Barcelona,2023-03-17,3,199000,"snorkeling, spa"
T3243,1330,Bali,09/27/2022,3,113000,snorkeling
T3244,1330,Denver,2021-06-30,4,170000,"snorkeling, spa"
T3245,1222,Barcelona,"September 06, 2021",8,161000,hiking
T3246,1222,Rome,"April 11, 2024",7,250000,"safari, hiking, kayaking"
T3247,1222,Barcelona,"January 17, 2024",10,150000,hiking
T3248,1222,Bali,"February 12, 2022",5,117000,"safari, kayaking"
T3249,1028,Barcelona,06/13/2025,7,176000,"spa, wine tasting, shopping"
T3250,1028,Cape Town,08/04/2024,6,261000,"wine tasting, spa, shopping"
T3251,1028,Rome,2021-12-03,6,240000,wine tasting
T3252,1028,Rome,"July 15, 2022",3,250000,"spa, shopping"
T3253,1287,Phuket,01/13/2025,9,514000,"food tour, cultural show"
T3254,1287,Rome,06/29/2021,10,230000,"food tour, cultural show, museum tour"
T3255,1287,Barcelona,"October 01, 2021",4,171000,museum tour
T3256,1287,Cape Town,01/25/2023,7,247000,"food tour, museum tour"
T3257,1287,Phuket,2024-02-22,9,489000,"food tour, cultural show"
T3258,1722,Rome,2024-09-30,3,250000,"food tour, museum tour, cultural show"
T3259,1722,Phuket,"March 17, 2025",5,538000,"cultural show, museum tour, food tour"
T3260,1722,Rome,2024-03-05,5,310000,cultural show
T3261,1722,Paris,06/23/2023,5,504000,food tour
T3262,1722,Bali,2024-03-26,5,125000,"museum tour, cultural show"
T3263,1055,Cancun,2025-01-02,8,87000,"spa, snorkeling"
T3264,1055,Cape Town,"March 09, 2024",9,226000,"beach, snorkeling, spa"
T3265,1055,Barcelona,2021-08-31,10,188000,snorkeling
T3266,1055,Banff,"June 13, 2025",5,253000,snorkeling
T3267,1055,Rome,"January 05, 2024",10,230000,"beach, snorkeling, spa"
T3268,1977,Paris,06/15/2023,8,535000,food tour
T3269,1977,Tokyo,09/13/2022,8,110000,"museum tour, hiking, food tour"
T3270,1977,Cancun,"November 10, 2022",7,75000,"hiking, food tour, museum tour"
T3271,1977,Rome,"January 13, 2024",8,233000,food tour
T3272,1977,Banff,"March 18, 2023",9,331000,museum tour
T3273,1886,Phuket,2024-04-26,7,452000,safari
T3274,1886,Barcelona,2024-04-14,4,180000,safari
T3275,1886,Paris,"November 03, 2023",6,497000,"safari, hiking"
T3276,1886,Tokyo,02/19/2024,5,113000,"kayaking, hiking, safari"
T3277,1906,Banff,2025-04-10,9,275000,"hiking, safari"
T3278,1906,Barcelona,04/28/2024,3,198000,"hiking, kayaking, safari"
T3279,1048,Cancun,08/13/2024,3,65000,"spa, beach"
T3280,1909,Banff,"October 21, 2023",8,256000,"hiking, kayaking"
T3281,1909,Cancun,2024-09-26,7,88000,"kayaking, hiking"
T3282,1909,Banff,03/26/2024,10,240000,"safari, kayaking, hiking"
T3283,1909,Denver,"February 26, 2025",9,130000,"kayaking, safari, hiking"
T3284,1981,Denver,2023-01-15,10,167000,kayaking
T3285,1981,Paris,07/31/2021,6,547000,kayaking
T3286,1642,Tokyo,"October 03, 2022",10,105000,"cultural show, museum tour, food tour"
T3287,1642,Tokyo,"March 05, 2023",8,113000,"cultural show, food tour"
T3288,1642,Bali,2024-03-27,6,127000,"cultural show, food tour"
T3289,1642,Tokyo,08/24/2024,6,112000,"food tour, museum tour, cultural show"
T3290,1642,Bali,01/30/2023,4,89000,"museum tour, cultural show, food tour"
T3291,1545,Cape Town,"December 18, 2021",6,268000,"museum tour, food tour"
T3292,1545,Cape Town,"May 11, 2024",3,335000,"food tour, cultural show, museum tour"
T3293,1545,Cancun,"June 11, 2025",5,72000,"museum tour, food tour"
T3294,1545,Paris,2025-05-03,10,523000,museum tour
T3295,1477,Banff,"August 22, 2022",7,231000,safari
T3296,1477,Tokyo,09/10/2021,5,118000,"safari, kayaking"
T3297,1477,Cancun,"May 01, 2024",3,77000,"safari, kayaking"
T3298,1547,Paris,"December 07, 2021",5,427000,"safari, hiking, kayaking"
T3299,1547,Banff,10/04/2021,8,313000,"kayaking, hiking, safari"
T3300,1547,Paris,2024-03-25,6,599000,"safari, hiking"
T3301,1547,Banff,2023-05-07,6,326000,"safari, hiking"
T3302,1547,Phuket,2021-08-21,3,606000,"hiking, safari"
T3303,1063,Bali,01/05/2025,3,123000,museum tour
T3304,1063,Phuket,10/17/2024,10,542000,"museum tour, food tour"
T3305,1063,Paris,2021-11-19,3,524000,"food tour, hiking"
T3306,1063,Cape Town,"March 03, 2025",5,325000,"food tour, hiking"
T3307,1063,Barcelona,11/04/2021,9,149000,museum tour
T3308,1413,Phuket,05/26/2024,8,527000,"kayaking, safari, hiking"
T3309,1413,Tokyo,"May 01, 2023",5,86000,"kayaking, safari"
T3310,1413,Cape Town,"August 31, 2024",3,262000,safari
T3311,1413,Cancun,"January 31, 2022",10,94000,kayaking
T3312,1384,Cancun,"August 23, 2024",5,94000,"kayaking, safari"
T3313,1384,Cancun,12/28/2024,4,78000,"hiking, safari, kayaking"
T3314,1384,Cancun,09/06/2021,10,86000,"kayaking, hiking"
T3315,1384,Cancun,"March 31, 2025",7,93000,"kayaking, safari, hiking"
T3316,1384,Cancun,2023-08-04,10,95000,"hiking, safari"
T3317,1894,Cancun,06/15/2025,10,82000,museum tour
T3318,1894,Bali,2025-05-29,10,94000,food tour
T3319,1894,Tokyo,"April 09, 2022",7,83000,"cultural show, food tour"
T3320,1894,Cancun,"January 20, 2023",9,91000,food tour
T3321,1894,Bali,2024-11-15,4,107000,cultural show
T3322,1322,Phuket,"February 05, 2025",3,563000,"kayaking, hiking"
T3323,1322,Barcelona,2024-09-21,5,212000,"safari, hiking, kayaking"
T3324,1322,Cancun,"September 15, 2022",7,95000,kayaking
T3325,1322,Denver,04/06/2024,4,164000,"hiking, safari"
T3326,1322,Paris,"August 26, 2022",4,447000,"kayaking, hiking"
T3327,1451,Bali,12/08/2021,3,125000,hiking
T3328,1786,Bali,08/13/2022,8,127000,"spa, snorkeling"
T3329,1786,Barcelona,2023-03-16,6,162000,"snorkeling, spa, beach"
T3330,1786,Banff,"January 21, 2024",3,319000,"snorkeling, beach"
T3331,1786,Rome,"December 11, 2023",8,302000,"snorkeling, beach, spa"
T3332,1234,Cancun,2024-03-30,10,83000,"safari, kayaking, hiking"
T3333,1234,Cancun,11/05/2024,10,87000,"kayaking, hiking, safari"
T3334,1656,Bali,"September 05, 2021",7,95000,safari
T3335,1656,Banff,"December 28, 2024",5,303000,kayaking
T3336,1557,Rome,2021-11-25,7,227000,safari
T3337,1557,Banff,2024-10-17,5,281000,"safari, kayaking, hiking"
T3338,1557,Tokyo,01/25/2022,4,108000,hiking
T3339,1557,Tokyo,2022-12-23,6,106000,"kayaking, hiking, safari"
T3340,1462,Bali,2023-10-28,4,98000,"shopping, wine tasting"
T3341,1462,Barcelona,05/31/2024,9,182000,"wine tasting, spa"
T3342,1462,Paris,2025-02-03,6,587000,spa
T3343,1424,Rome,2024-09-25,8,273000,"food tour, museum tour"
T3344,1424,Rome,"October 21, 2022",6,316000,"food tour, cultural show, museum tour"
T3345,1424,Barcelona,"November 23, 2024",6,185000,"museum tour, cultural show, food tour"
T3346,1424,Denver,06/27/2023,5,138000,museum tour
T3347,1424,Barcelona,09/23/2022,8,174000,"museum tour, cultural show"
T3348,1885,Rome,04/18/2023,4,267000,"hiking, museum tour, food tour"
T3349,1885,Denver,"February 19, 2022",3,171000,hiking
T3350,1885,Cancun,11/18/2024,4,93000,museum tour
T3351,1885,Denver,11/20/2023,3,178000,museum tour
T3352,1885,Bali,2022-07-25,6,103000,"food tour, hiking, museum tour"
T3353,1303,Bali,"March 06, 2024",3,130000,beach
T3354,1303,Cancun,"April 15, 2022",3,78000,"spa, snorkeling"
T3355,1889,Cancun,2021-08-16,4,88000,safari
T3356,1689,Rome,"May 22, 2022",3,221000,"beach, spa"
T3357,1689,Bali,12/03/2024,6,98000,spa
T3358,1689,Tokyo,10/01/2023,3,84000,snorkeling
T3359,1219,Denver,11/01/2021,3,164000,"food tour, cultural show, museum tour"
T3360,1219,Paris,"November 01, 2022",9,536000,cultural show
T3361,1219,Cancun,2022-07-12,8,90000,museum tour
T3362,1875,Rome,2023-11-05,8,274000,safari
T3363,1875,Cancun,04/14/2023,6,80000,"hiking, kayaking"
T3364,1875,Barcelona,02/11/2022,9,186000,"safari, hiking, kayaking"
T3365,1875,Cape Town,05/22/2024,9,260000,safari
T3366,1875,Barcelona,2023-03-13,6,212000,safari
T3367,1296,Denver,08/09/2021,7,133000,"food tour, hiking"
T3368,1296,Denver,2021-11-16,5,130000,"food tour, museum tour"
T3369,1021,Banff,2024-03-25,4,279000,"wine tasting, spa"
T3370,1021,Tokyo,2022-06-06,6,105000,shopping
T3371,1021,Bali,2024-03-05,8,89000,shopping
T3372,1021,Denver,05/18/2023,5,158000,spa
T3373,1760,Banff,2022-04-03,7,322000,"spa, snorkeling"
T3374,1760,Barcelona,2021-11-26,3,212000,"spa, snorkeling"
T3375,1760,Barcelona,10/17/2023,9,200000,"spa, snorkeling, beach"
T3376,1760,Denver,2022-06-27,6,168000,"spa, snorkeling, beach"
T3377,1760,Tokyo,2021-08-20,6,84000,"snorkeling, beach"
T3378,1420,Tokyo,2024-08-15,10,90000,spa
T3379,1420,Phuket,02/08/2025,3,462000,"shopping, spa, wine tasting"
T3380,1420,Cancun,08/12/2022,10,82000,spa
T3381,1420,Cape Town,2024-07-15,8,268000,"spa, shopping"
T3382,1325,Bali,2022-01-17,4,120000,"shopping, spa, wine tasting"
T3383,1325,Barcelona,2023-12-13,3,167000,"wine tasting, shopping, spa"
T3384,1325,Cape Town,"February 27, 2025",3,320000,"shopping, spa"
T3385,1325,Rome,2024-03-17,3,309000,spa
T3386,1199,Banff,"September 06, 2024",9,288000,"snorkeling, beach, spa"
T3387,1199,Phuket,2022-06-19,4,549000,"beach, spa, snorkeling"
T3388,1450,Cancun,"February 02, 2024",7,85000,"hiking, kayaking, safari"
T3389,1450,Tokyo,2023-06-24,7,87000,safari
T3390,1450,Cancun,2025-04-21,9,71000,"hiking, safari, kayaking"
T3391,1450,Cancun,01/07/2022,6,77000,hiking
T3392,1450,Cancun,03/23/2025,7,64000,"kayaking, hiking, safari"
T3393,1137,Tokyo,12/17/2023,6,120000,"museum tour, cultural show"
T3394,1137,Cape Town,2024-09-09,9,262000,"museum tour, cultural show, food tour"
T3395,1536,Cape Town,04/01/2023,10,250000,"hiking, safari, kayaking"
T3396,1536,Cancun,2022-06-08,5,88000,safari
T3397,1536,Barcelona,2022-12-28,6,158000,kayaking
T3398,1696,Rome,"May 21, 2022",7,254000,"shopping, spa"
T3399,1696,Denver,"September 13, 2023",10,153000,"wine tasting, spa, shopping"
T3400,1696,Cape Town,2023-07-01,3,285000,shopping
T3401,1717,Denver,2024-11-20,3,169000,"spa, beach, snorkeling"
T3402,1646,Cape Town,"March 24, 2024",9,238000,"hiking, safari"
T3403,1646,Tokyo,03/08/2023,7,118000,"safari, hiking, kayaking"
T3404,1628,Bali,2021-10-30,10,99000,"safari, hiking, kayaking"
T3405,1628,Cape Town,01/13/2023,9,308000,"hiking, safari, kayaking"
T3406,1628,Tokyo,2022-10-05,7,95000,kayaking
T3407,1628,Rome,2021-07-28,5,308000,"hiking, kayaking"
T3408,1628,Rome,07/06/2024,8,293000,"kayaking, safari, hiking"
T3409,1212,Tokyo,"October 01, 2022",4,118000,"museum tour, food tour, cultural show"
T3410,1212,Cancun,05/06/2023,6,79000,museum tour
T3411,1212,Cancun,"May 08, 2024",10,70000,"museum tour, food tour"
T3412,1212,Tokyo,"March 08, 2023",6,96000,"museum tour, cultural show, food tour"
T3413,1966,Tokyo,"December 13, 2023",10,83000,"snorkeling, spa"
T3414,1966,Cancun,"September 08, 2021",8,83000,spa
T3415,1939,Rome,"September 15, 2023",6,256000,"kayaking, safari"
T3416,1939,Denver,04/27/2022,10,140000,"kayaking, hiking"
T3417,1939,Rome,"September 05, 2024",6,222000,"kayaking, hiking"
T3418,1939,Banff,2022-11-01,10,275000,"safari, hiking, kayaking"
T3419,1939,Cape Town,"September 04, 2021",6,298000,"safari, hiking, kayaking"
T3420,1926,Cape Town,"March 12, 2025",5,322000,"kayaking, safari"
T3421,1926,Tokyo,12/26/2022,8,119000,safari
T3422,1926,Tokyo,2023-05-21,6,106000,"safari, kayaking, hiking"
T3423,1505,Tokyo,2022-05-14,3,87000,"beach, snorkeling"
T3424,1505,Tokyo,2025-04-24,8,95000,"spa, snorkeling"
T3425,1505,Cancun,"April 30, 2023",3,90000,"spa, snorkeling, beach"
T3426,1505,Tokyo,11/09/2021,3,95000,snorkeling
T3427,1505,Cancun,11/09/2021,8,71000,spa
T3428,1935,Denver,2022-05-08,6,153000,"wine tasting, spa"
T3429,1231,Denver,04/20/2025,9,149000,"spa, shopping"
T3430,1231,Tokyo,"April 29, 2024",7,108000,spa
T3431,1231,Denver,2022-10-25,5,144000,"wine tasting, shopping, spa"
T3432,1231,Denver,2022-10-11,5,188000,"wine tasting, spa"
T3433,1405,Bali,"June 04, 2025",4,95000,"wine tasting, spa, shopping"
T3434,1405,Cancun,01/25/2024,7,77000,spa
T3435,1405,Paris,"October 15, 2022",8,488000,shopping
T3436,1729,Tokyo,2025-03-23,10,93000,"snorkeling, spa, beach"
T3437,1729,Cancun,01/14/2023,7,86000,"beach, spa, snorkeling"
T3438,1729,Bali,07/08/2022,10,93000,"spa, snorkeling"
T3439,1729,Denver,12/29/2023,7,166000,"beach, spa, snorkeling"
T3440,1729,Bali,07/08/2021,10,91000,spa
T3441,1568,Banff,2023-02-16,10,234000,"beach, spa, snorkeling"
T3442,1568,Tokyo,2024-09-28,3,113000,"snorkeling, spa, beach"
T3443,1568,Banff,2023-12-28,3,252000,"snorkeling, beach, spa"
T3444,1568,Denver,2023-09-03,5,174000,spa
T3445,1568,Cape Town,2023-06-12,5,233000,"beach, spa, snorkeling"
T3446,1317,Rome,"January 06, 2023",5,316000,spa
T3447,1183,Rome,"May 19, 2025",8,291000,"beach, snorkeling"
T3448,1183,Denver,12/06/2022,3,192000,"snorkeling, spa, beach"
T3449,1183,Cape Town,2024-04-24,3,277000,beach
T3450,1183,Bali,03/30/2025,6,107000,"snorkeling, beach"
